timestamp,bid,ask,volume
2026-05-01 10:14:34.809909366,157.03806,157.05806,67
2026-05-01 10:14:37.579872026,157.03906,157.05906,4
2026-05-01 10:14:37.602326978,157.03964,157.05964,93
2026-05-01 10:14:38.675290882,157.03934,157.05934,57
2026-05-01 10:14:39.191380872,157.03888,157.05888,63
2026-05-01 10:14:41.866201322,157.03919,157.05919,32
2026-05-01 10:14:41.984606155,157.03976,157.05976,87
2026-05-01 10:14:42.137826267,157.04116,157.06116,83
2026-05-01 10:14:42.598726851,157.04235,157.06235,79
2026-05-01 10:14:44.960514304,157.04181,157.06181,51
2026-05-01 10:14:45.028884950,157.04171,157.06171,63
2026-05-01 10:14:45.623724890,157.04238,157.06238,80
2026-05-01 10:14:45.975289850,157.04345,157.06345,87
2026-05-01 10:14:47.381698554,157.04439,157.06439,1
2026-05-01 10:14:47.643210952,157.04432,157.06432,19
2026-05-01 10:14:47.893135742,157.04307,157.06307,35
2026-05-01 10:14:48.839033834,157.04207,157.06207,63
2026-05-01 10:14:48.937730861,157.04234,157.06234,94
2026-05-01 10:14:49.721932316,157.04269,157.06269,81
2026-05-01 10:14:51.691392281,157.04159,157.06159,26
2026-05-01 10:14:54.940009095,157.04163,157.06163,13
2026-05-01 10:14:55.286285585,157.04226,157.06226,86
2026-05-01 10:14:55.290058302,157.04111,157.06111,23
2026-05-01 10:14:55.452472803,157.04222,157.06222,97
2026-05-01 10:14:57.222295494,157.04184,157.06184,91
2026-05-01 10:14:57.571304663,157.0431,157.0631,35
2026-05-01 10:14:58.709860561,157.04256,157.06256,12
2026-05-01 10:15:00.640150822,157.04154,157.06154,9
2026-05-01 10:15:01.337703858,157.04108,157.06108,98
2026-05-01 10:15:01.808863892,157.04098,157.06098,78
2026-05-01 10:15:03.501336953,157.04059,157.06059,67
2026-05-01 10:15:03.958487269,157.04038,157.06038,44
2026-05-01 10:15:03.961546291,157.04071,157.06071,61
2026-05-01 10:15:04.633145368,157.04054,157.06054,21
2026-05-01 10:15:04.760248172,157.04048,157.06048,7
2026-05-01 10:15:05.776821691,157.03877,157.05877,97
2026-05-01 10:15:06.772615542,157.03916,157.05916,99
2026-05-01 10:15:06.877413931,157.03907,157.05907,11
2026-05-01 10:15:07.214600620,157.04068,157.06068,45
2026-05-01 10:15:07.993020086,157.03974,157.05974,32
2026-05-01 10:15:08.030321102,157.03793,157.05793,86
2026-05-01 10:15:08.177661329,157.03855,157.05855,83
2026-05-01 10:15:08.191137716,157.0389,157.0589,36
2026-05-01 10:15:09.106139264,157.03789,157.05789,37
2026-05-01 10:15:09.241002608,157.03636,157.05636,75
2026-05-01 10:15:09.865022018,157.0379,157.0579,41
2026-05-01 10:15:10.542566905,157.03931,157.05931,77
2026-05-01 10:15:11.126240613,157.03682,157.05682,92
2026-05-01 10:15:11.787303732,157.03636,157.05636,49
2026-05-01 10:15:11.922284499,157.03803,157.05803,15
2026-05-01 10:15:12.972953712,157.03755,157.05755,13
2026-05-01 10:15:13.132962363,157.03706,157.05706,53
2026-05-01 10:15:13.484362054,157.03678,157.05678,33
2026-05-01 10:15:13.939615254,157.03566,157.05566,72
2026-05-01 10:15:13.999779035,157.03395,157.05395,32
2026-05-01 10:15:14.641747007,157.03501,157.05501,48
2026-05-01 10:15:14.835691093,157.03316,157.05316,68
2026-05-01 10:15:15.138819149,157.03341,157.05341,57
2026-05-01 10:15:15.195534242,157.0343,157.0543,62
2026-05-01 10:15:15.704562361,157.03284,157.05284,82
2026-05-01 10:15:15.713666154,157.03192,157.05192,87
2026-05-01 10:15:16.645526976,157.03313,157.05313,93
2026-05-01 10:15:17.338116207,157.03367,157.05367,2
2026-05-01 10:15:17.918368790,157.03305,157.05305,77
2026-05-01 10:15:17.998032038,157.03425,157.05425,16
2026-05-01 10:15:18.578180128,157.03546,157.05546,8
2026-05-01 10:15:19.537082173,157.03573,157.05573,19
2026-05-01 10:15:20.518106352,157.03483,157.05483,32
2026-05-01 10:15:20.640968801,157.03441,157.05441,67
2026-05-01 10:15:21.930040495,157.0347,157.0547,32
2026-05-01 10:15:22.289373836,157.03451,157.05451,85
2026-05-01 10:15:22.954124235,157.03545,157.05545,25
2026-05-01 10:15:23.946207759,157.03392,157.05392,53
2026-05-01 10:15:24.119471625,157.03243,157.05243,81
2026-05-01 10:15:24.438884069,157.03261,157.05261,25
2026-05-01 10:15:27.031949049,157.03212,157.05212,33
2026-05-01 10:15:27.863045808,157.03149,157.05149,31
2026-05-01 10:15:27.933997756,157.02972,157.04972,36
2026-05-01 10:15:28.098612529,157.02974,157.04974,87
2026-05-01 10:15:28.648137075,157.02969,157.04969,89
2026-05-01 10:15:29.062144003,157.03034,157.05034,49
2026-05-01 10:15:29.268898769,157.03041,157.05041,44
2026-05-01 10:15:29.312977902,157.03028,157.05028,48
2026-05-01 10:15:29.947789090,157.03145,157.05145,30
2026-05-01 10:15:31.540442160,157.03014,157.05014,13
2026-05-01 10:15:32.507433236,157.03068,157.05068,43
2026-05-01 10:15:33.688643214,157.02901,157.04901,93
2026-05-01 10:15:33.885057528,157.02817,157.04817,16
2026-05-01 10:15:34.437353202,157.02696,157.04696,91
2026-05-01 10:15:34.970496608,157.02774,157.04774,26
2026-05-01 10:15:36.580822768,157.02767,157.04767,75
2026-05-01 10:15:36.620928940,157.02766,157.04766,47
2026-05-01 10:15:38.289514257,157.02655,157.04655,37
2026-05-01 10:15:38.307118840,157.02625,157.04625,3
2026-05-01 10:15:38.332416256,157.02549,157.04549,26
2026-05-01 10:15:38.453209697,157.02587,157.04587,98
2026-05-01 10:15:38.532093946,157.02488,157.04488,97
2026-05-01 10:15:38.542536311,157.02621,157.04621,15
2026-05-01 10:15:40.567547212,157.02454,157.04454,66
2026-05-01 10:15:40.696875528,157.02373,157.04373,28
2026-05-01 10:15:41.114712529,157.02541,157.04541,84
2026-05-01 10:15:41.164729846,157.02497,157.04497,38
2026-05-01 10:15:42.065001711,157.02366,157.04366,44
2026-05-01 10:15:42.290357172,157.02388,157.04388,53
2026-05-01 10:15:42.344197585,157.0234,157.0434,80
2026-05-01 10:15:42.705015312,157.02256,157.04256,4
2026-05-01 10:15:43.010949558,157.02147,157.04147,72
2026-05-01 10:15:43.305254283,157.02424,157.04424,44
2026-05-01 10:15:43.775004273,157.02399,157.04399,46
2026-05-01 10:15:44.963119313,157.02206,157.04206,84
2026-05-01 10:15:45.273398434,157.02355,157.04355,26
2026-05-01 10:15:46.721663265,157.02416,157.04416,96
2026-05-01 10:15:47.270207803,157.0234,157.0434,13
2026-05-01 10:15:47.287332916,157.02246,157.04246,69
2026-05-01 10:15:48.145704740,157.02314,157.04314,44
2026-05-01 10:15:48.308653485,157.02289,157.04289,53
2026-05-01 10:15:48.348205769,157.02097,157.04097,51
2026-05-01 10:15:48.447168872,157.02275,157.04275,13
2026-05-01 10:15:49.034689181,157.02232,157.04232,41
2026-05-01 10:15:51.564798180,157.02381,157.04381,11
2026-05-01 10:15:51.693535827,157.02509,157.04509,37
2026-05-01 10:15:52.334748709,157.02409,157.04409,60
2026-05-01 10:15:53.788725661,157.02512,157.04512,32
2026-05-01 10:15:54.177643741,157.02447,157.04447,45
2026-05-01 10:15:54.533357888,157.02261,157.04261,18
2026-05-01 10:15:54.748733377,157.02218,157.04218,93
2026-05-01 10:15:55.553429110,157.02258,157.04258,79
2026-05-01 10:15:57.670552132,157.02212,157.04212,20
2026-05-01 10:15:58.911304806,157.02181,157.04181,44
2026-05-01 10:15:59.111453783,157.02295,157.04295,36
2026-05-01 10:15:59.646658191,157.02306,157.04306,69
2026-05-01 10:16:00.597615767,157.02222,157.04222,37
2026-05-01 10:16:01.055801394,157.02292,157.04292,33
2026-05-01 10:16:01.311969740,157.02312,157.04312,82
2026-05-01 10:16:02.608711675,157.02059,157.04059,19
2026-05-01 10:16:03.202643956,157.02102,157.04102,51
2026-05-01 10:16:03.564213597,157.02141,157.04141,32
2026-05-01 10:16:04.376779680,157.02143,157.04143,22
2026-05-01 10:16:04.619040598,157.02233,157.04233,1
2026-05-01 10:16:04.909644844,157.02165,157.04165,54
2026-05-01 10:16:06.257469549,157.02199,157.04199,89
2026-05-01 10:16:06.778926496,157.02042,157.04042,20
2026-05-01 10:16:07.785673960,157.02083,157.04083,58
2026-05-01 10:16:07.920677060,157.02278,157.04278,35
2026-05-01 10:16:07.932931738,157.02179,157.04179,70
2026-05-01 10:16:08.949123149,157.02103,157.04103,70
2026-05-01 10:16:10.457651405,157.02032,157.04032,61
2026-05-01 10:16:11.845099715,157.02045,157.04045,63
2026-05-01 10:16:12.274584099,157.01939,157.03939,61
2026-05-01 10:16:13.197281914,157.01981,157.03981,57
2026-05-01 10:16:13.564658732,157.02065,157.04065,3
2026-05-01 10:16:14.549392399,157.02119,157.04119,95
2026-05-01 10:16:15.015718688,157.01942,157.03942,99
2026-05-01 10:16:15.308664921,157.02042,157.04042,45
2026-05-01 10:16:15.721489637,157.02135,157.04135,15
2026-05-01 10:16:16.511635252,157.02218,157.04218,17
2026-05-01 10:16:16.762563554,157.02256,157.04256,15
2026-05-01 10:16:17.370142319,157.02278,157.04278,5
2026-05-01 10:16:18.380280918,157.02381,157.04381,86
2026-05-01 10:16:18.715781044,157.02573,157.04573,46
2026-05-01 10:16:19.604887907,157.02478,157.04478,11
2026-05-01 10:16:21.004068662,157.02586,157.04586,64
2026-05-01 10:16:21.871956212,157.02577,157.04577,92
2026-05-01 10:16:21.874624224,157.02564,157.04564,14
2026-05-01 10:16:22.366218408,157.0241,157.0441,39
2026-05-01 10:16:22.821687001,157.02382,157.04382,67
2026-05-01 10:16:23.526506288,157.02282,157.04282,55
2026-05-01 10:16:25.094142616,157.02236,157.04236,42
2026-05-01 10:16:25.576536495,157.02126,157.04126,75
2026-05-01 10:16:26.159768718,157.02081,157.04081,94
2026-05-01 10:16:27.189881248,157.02041,157.04041,5
2026-05-01 10:16:27.469114699,157.0205,157.0405,52
2026-05-01 10:16:28.560235552,157.01889,157.03889,22
2026-05-01 10:16:30.150797851,157.01744,157.03744,77
2026-05-01 10:16:34.502110609,157.0178,157.0378,44
2026-05-01 10:16:35.271024854,157.01701,157.03701,85
2026-05-01 10:16:35.368072565,157.01808,157.03808,59
2026-05-01 10:16:35.583799280,157.01831,157.03831,25
2026-05-01 10:16:36.275481988,157.01891,157.03891,21
2026-05-01 10:16:36.325650301,157.02032,157.04032,92
2026-05-01 10:16:36.462618970,157.02001,157.04001,64
2026-05-01 10:16:38.298209615,157.01944,157.03944,68
2026-05-01 10:16:39.555643075,157.02031,157.04031,93
2026-05-01 10:16:40.511317792,157.02082,157.04082,47
2026-05-01 10:16:42.216249689,157.02063,157.04063,35
2026-05-01 10:16:42.566672046,157.02202,157.04202,87
2026-05-01 10:16:42.629309649,157.02181,157.04181,7
2026-05-01 10:16:42.758923176,157.02185,157.04185,56
2026-05-01 10:16:43.363733324,157.02187,157.04187,52
2026-05-01 10:16:44.041700677,157.02093,157.04093,46
2026-05-01 10:16:44.355796694,157.02101,157.04101,9
2026-05-01 10:16:45.489034245,157.02241,157.04241,58
2026-05-01 10:16:45.988082248,157.02285,157.04285,23
2026-05-01 10:16:46.361111709,157.02288,157.04288,3
2026-05-01 10:16:47.909112396,157.02272,157.04272,61
2026-05-01 10:16:48.173502383,157.02305,157.04305,9
2026-05-01 10:16:48.322647366,157.0238,157.0438,53
2026-05-01 10:16:48.604909702,157.02441,157.04441,68
2026-05-01 10:16:48.814865518,157.02408,157.04408,49
2026-05-01 10:16:50.336530993,157.0244,157.0444,89
2026-05-01 10:16:51.592870527,157.02488,157.04488,70
2026-05-01 10:16:51.981366564,157.02388,157.04388,48
2026-05-01 10:16:52.704042482,157.02404,157.04404,82
2026-05-01 10:16:53.123001951,157.02188,157.04188,7
2026-05-01 10:16:53.781232027,157.02237,157.04237,99
2026-05-01 10:16:54.170546734,157.02303,157.04303,31
2026-05-01 10:16:54.253948446,157.02377,157.04377,56
2026-05-01 10:16:54.654419818,157.02338,157.04338,96
2026-05-01 10:16:56.108051755,157.02369,157.04369,99
2026-05-01 10:16:56.633257467,157.02511,157.04511,61
2026-05-01 10:16:56.809512286,157.02653,157.04653,92
2026-05-01 10:16:57.961590357,157.0265,157.0465,5
2026-05-01 10:16:59.601724448,157.02664,157.04664,30
2026-05-01 10:17:01.279662842,157.02775,157.04775,22
2026-05-01 10:17:02.198326279,157.02625,157.04625,17
2026-05-01 10:17:03.387291312,157.02592,157.04592,10
2026-05-01 10:17:03.705909988,157.02726,157.04726,71
2026-05-01 10:17:04.195454547,157.02823,157.04823,68
2026-05-01 10:17:05.967908890,157.0286,157.0486,42
2026-05-01 10:17:06.407196238,157.0271,157.0471,27
2026-05-01 10:17:06.677837389,157.02705,157.04705,7
2026-05-01 10:17:08.056584008,157.02646,157.04646,23
2026-05-01 10:17:08.262992204,157.02679,157.04679,75
2026-05-01 10:17:08.462146663,157.02598,157.04598,8
2026-05-01 10:17:08.522068566,157.02495,157.04495,8
2026-05-01 10:17:08.706921643,157.02289,157.04289,5
2026-05-01 10:17:09.540110780,157.02411,157.04411,71
2026-05-01 10:17:09.608083193,157.02371,157.04371,86
2026-05-01 10:17:10.046059608,157.02387,157.04387,2
2026-05-01 10:17:10.186047004,157.02386,157.04386,88
2026-05-01 10:17:11.626502659,157.0228,157.0428,51
2026-05-01 10:17:12.980090529,157.02154,157.04154,66
2026-05-01 10:17:14.550901326,157.02053,157.04053,12
2026-05-01 10:17:15.608191130,157.01981,157.03981,47
2026-05-01 10:17:15.849357671,157.02018,157.04018,55
2026-05-01 10:17:15.908318806,157.01938,157.03938,26
2026-05-01 10:17:17.367259295,157.02113,157.04113,45
2026-05-01 10:17:18.528152050,157.02215,157.04215,62
2026-05-01 10:17:19.046714549,157.02296,157.04296,70
2026-05-01 10:17:19.942685916,157.02284,157.04284,87
2026-05-01 10:17:20.509612130,157.02436,157.04436,2
2026-05-01 10:17:21.916580182,157.02414,157.04414,26
2026-05-01 10:17:23.243079056,157.02411,157.04411,14
2026-05-01 10:17:26.059270169,157.02428,157.04428,82
2026-05-01 10:17:26.352185427,157.02498,157.04498,57
2026-05-01 10:17:27.711476068,157.02562,157.04562,32
2026-05-01 10:17:28.526256279,157.02514,157.04514,62
2026-05-01 10:17:28.526917383,157.02461,157.04461,78
2026-05-01 10:17:31.321720263,157.02525,157.04525,30
2026-05-01 10:17:31.351338938,157.02596,157.04596,13
2026-05-01 10:17:31.895271897,157.02557,157.04557,40
2026-05-01 10:17:33.886079440,157.02398,157.04398,31
2026-05-01 10:17:33.892743568,157.02378,157.04378,37
2026-05-01 10:17:34.341047540,157.0244,157.0444,45
2026-05-01 10:17:35.579762592,157.0262,157.0462,86
2026-05-01 10:17:35.624811550,157.02501,157.04501,59
2026-05-01 10:17:36.204820909,157.02458,157.04458,28
2026-05-01 10:17:37.655295920,157.02419,157.04419,61
2026-05-01 10:17:37.837849803,157.02555,157.04555,19
2026-05-01 10:17:38.131509035,157.02551,157.04551,43
2026-05-01 10:17:38.929062689,157.0246,157.0446,59
2026-05-01 10:17:39.575407883,157.02516,157.04516,16
2026-05-01 10:17:40.384057575,157.02476,157.04476,69
2026-05-01 10:17:40.581918808,157.02353,157.04353,44
2026-05-01 10:17:41.658192285,157.02264,157.04264,66
2026-05-01 10:17:41.661666716,157.02438,157.04438,10
2026-05-01 10:17:41.668205468,157.02476,157.04476,47
2026-05-01 10:17:45.300005587,157.02487,157.04487,19
2026-05-01 10:17:46.325750115,157.02462,157.04462,84
2026-05-01 10:17:48.071046927,157.02491,157.04491,93
2026-05-01 10:17:49.248827834,157.02519,157.04519,89
2026-05-01 10:17:50.371639822,157.02548,157.04548,81
2026-05-01 10:17:51.275643713,157.0256,157.0456,51
2026-05-01 10:17:51.330979716,157.02647,157.04647,13
2026-05-01 10:17:51.993962393,157.02649,157.04649,63
2026-05-01 10:17:54.596182138,157.02551,157.04551,16
2026-05-01 10:17:54.729691218,157.0249,157.0449,53
2026-05-01 10:17:55.547780830,157.02292,157.04292,35
2026-05-01 10:17:55.675596867,157.02495,157.04495,59
2026-05-01 10:17:56.755093610,157.02581,157.04581,39
2026-05-01 10:17:59.012151983,157.02498,157.04498,67
2026-05-01 10:17:59.346623379,157.0247,157.0447,73
2026-05-01 10:17:59.405476911,157.02406,157.04406,61
2026-05-01 10:18:00.350385796,157.0256,157.0456,50
2026-05-01 10:18:01.216805882,157.02418,157.04418,53
2026-05-01 10:18:02.236481884,157.0243,157.0443,46
2026-05-01 10:18:03.001615945,157.02419,157.04419,52
2026-05-01 10:18:03.400351243,157.02502,157.04502,29
2026-05-01 10:18:03.567586122,157.02491,157.04491,5
2026-05-01 10:18:04.398862093,157.02315,157.04315,67
2026-05-01 10:18:07.616820822,157.0229,157.0429,74
2026-05-01 10:18:08.977166891,157.02193,157.04193,95
2026-05-01 10:18:09.102848131,157.02201,157.04201,75
2026-05-01 10:18:10.155196339,157.02344,157.04344,81
2026-05-01 10:18:10.312663463,157.0217,157.0417,40
2026-05-01 10:18:10.407757934,157.0209,157.0409,72
2026-05-01 10:18:11.484538560,157.02035,157.04035,2
2026-05-01 10:18:12.059134075,157.01997,157.03997,68
2026-05-01 10:18:12.548973261,157.02071,157.04071,62
2026-05-01 10:18:13.699393288,157.02054,157.04054,80
2026-05-01 10:18:14.257313813,157.02095,157.04095,58
2026-05-01 10:18:14.578942526,157.02033,157.04033,85
2026-05-01 10:18:14.749685456,157.02056,157.04056,69
2026-05-01 10:18:15.150839200,157.02133,157.04133,58
2026-05-01 10:18:16.043140201,157.0206,157.0406,35
2026-05-01 10:18:17.395295979,157.02138,157.04138,14
2026-05-01 10:18:18.281108982,157.02144,157.04144,15
2026-05-01 10:18:19.138784693,157.02248,157.04248,6
2026-05-01 10:18:20.585802127,157.02228,157.04228,16
2026-05-01 10:18:21.190942623,157.02266,157.04266,87
2026-05-01 10:18:22.640400604,157.02262,157.04262,95
2026-05-01 10:18:24.130102435,157.02252,157.04252,46
2026-05-01 10:18:24.226757393,157.02278,157.04278,63
2026-05-01 10:18:24.572753201,157.02332,157.04332,12
2026-05-01 10:18:26.575508478,157.02207,157.04207,41
2026-05-01 10:18:26.995047141,157.0235,157.0435,19
2026-05-01 10:18:27.242679695,157.02164,157.04164,76
2026-05-01 10:18:28.050525646,157.02096,157.04096,77
2026-05-01 10:18:28.079313795,157.02087,157.04087,2
2026-05-01 10:18:29.844310885,157.02128,157.04128,20
2026-05-01 10:18:31.411549974,157.02285,157.04285,95
2026-05-01 10:18:32.110180007,157.021,157.041,9
2026-05-01 10:18:32.343868835,157.02049,157.04049,21
2026-05-01 10:18:32.549975931,157.01836,157.03836,8
2026-05-01 10:18:33.730906931,157.01839,157.03839,39
2026-05-01 10:18:34.459450892,157.01866,157.03866,37
2026-05-01 10:18:34.766010703,157.02025,157.04025,29
2026-05-01 10:18:34.858041461,157.02038,157.04038,83
2026-05-01 10:18:34.867307665,157.02142,157.04142,35
2026-05-01 10:18:35.462240232,157.022,157.042,38
2026-05-01 10:18:35.580854433,157.02157,157.04157,90
2026-05-01 10:18:37.729770701,157.02016,157.04016,75
2026-05-01 10:18:40.986703842,157.02043,157.04043,35
2026-05-01 10:18:41.411684631,157.01894,157.03894,68
2026-05-01 10:18:41.567476177,157.02024,157.04024,3
2026-05-01 10:18:42.131063170,157.02008,157.04008,12
2026-05-01 10:18:43.160546420,157.02127,157.04127,32
2026-05-01 10:18:43.334211185,157.02079,157.04079,47
2026-05-01 10:18:44.298701036,157.02106,157.04106,63
2026-05-01 10:18:44.650857100,157.02127,157.04127,26
2026-05-01 10:18:44.687294543,157.02122,157.04122,43
2026-05-01 10:18:45.482189103,157.02079,157.04079,77
2026-05-01 10:18:45.586356428,157.02118,157.04118,44
2026-05-01 10:18:45.807419843,157.02026,157.04026,38
2026-05-01 10:18:46.346707231,157.01905,157.03905,29
2026-05-01 10:18:46.632355225,157.02029,157.04029,55
2026-05-01 10:18:47.010336593,157.02102,157.04102,52
2026-05-01 10:18:47.612267227,157.02108,157.04108,19
2026-05-01 10:18:48.675086291,157.02275,157.04275,35
2026-05-01 10:18:48.693222714,157.02248,157.04248,48
2026-05-01 10:18:49.051478281,157.0238,157.0438,91
2026-05-01 10:18:49.698893852,157.02398,157.04398,60
2026-05-01 10:18:51.867961610,157.02295,157.04295,31
2026-05-01 10:18:52.096788678,157.0248,157.0448,3
2026-05-01 10:18:52.367098893,157.02579,157.04579,35
2026-05-01 10:18:53.075400119,157.02567,157.04567,88
2026-05-01 10:18:53.125307055,157.0264,157.0464,52
2026-05-01 10:18:54.003946145,157.026,157.046,71
2026-05-01 10:18:55.159392937,157.02682,157.04682,51
2026-05-01 10:18:57.274724414,157.02443,157.04443,56
2026-05-01 10:18:59.333341069,157.02341,157.04341,99
2026-05-01 10:18:59.637965035,157.02439,157.04439,21
2026-05-01 10:18:59.661043625,157.02414,157.04414,1
2026-05-01 10:19:01.345684997,157.02435,157.04435,53
2026-05-01 10:19:01.460341199,157.023,157.043,6
2026-05-01 10:19:01.956758110,157.02485,157.04485,98
2026-05-01 10:19:02.904696295,157.02604,157.04604,82
2026-05-01 10:19:04.138807219,157.02584,157.04584,62
2026-05-01 10:19:07.643170354,157.02544,157.04544,89
2026-05-01 10:19:08.344290297,157.02647,157.04647,79
2026-05-01 10:19:08.721696814,157.02845,157.04845,47
2026-05-01 10:19:09.597715443,157.0294,157.0494,96
2026-05-01 10:19:10.196113684,157.03157,157.05157,50
2026-05-01 10:19:11.134296238,157.03065,157.05065,82
2026-05-01 10:19:11.375364173,157.02983,157.04983,31
2026-05-01 10:19:12.179542534,157.02864,157.04864,64
2026-05-01 10:19:12.515771672,157.02909,157.04909,29
2026-05-01 10:19:13.624327030,157.02926,157.04926,15
2026-05-01 10:19:14.225084512,157.02911,157.04911,58
2026-05-01 10:19:14.630924062,157.02992,157.04992,23
2026-05-01 10:19:15.330822752,157.03115,157.05115,38
2026-05-01 10:19:16.893009925,157.02963,157.04963,41
2026-05-01 10:19:16.905887468,157.02903,157.04903,75
2026-05-01 10:19:17.136114175,157.02985,157.04985,15
2026-05-01 10:19:17.471251547,157.02938,157.04938,87
2026-05-01 10:19:17.817970205,157.02858,157.04858,3
2026-05-01 10:19:18.194113092,157.0296,157.0496,83
2026-05-01 10:19:19.087908149,157.02831,157.04831,1
2026-05-01 10:19:19.920167446,157.02801,157.04801,88
2026-05-01 10:19:20.775446220,157.02834,157.04834,75
2026-05-01 10:19:20.793268228,157.02777,157.04777,94
2026-05-01 10:19:21.812167598,157.02855,157.04855,11
2026-05-01 10:19:21.844980396,157.02798,157.04798,60
2026-05-01 10:19:22.423339437,157.02939,157.04939,65
2026-05-01 10:19:22.496405262,157.02926,157.04926,76
2026-05-01 10:19:23.726741481,157.02993,157.04993,4
2026-05-01 10:19:23.791395249,157.03068,157.05068,25
2026-05-01 10:19:24.034340906,157.03005,157.05005,72
2026-05-01 10:19:24.200783572,157.028,157.048,79
2026-05-01 10:19:25.648392376,157.02836,157.04836,43
2026-05-01 10:19:25.845647751,157.02843,157.04843,94
2026-05-01 10:19:27.720281336,157.02899,157.04899,40
2026-05-01 10:19:28.080521633,157.02876,157.04876,96
2026-05-01 10:19:29.988591415,157.02833,157.04833,99
2026-05-01 10:19:30.079670141,157.03034,157.05034,85
2026-05-01 10:19:30.482894377,157.02887,157.04887,95
2026-05-01 10:19:30.841963283,157.0296,157.0496,91
2026-05-01 10:19:31.095970967,157.02903,157.04903,44
2026-05-01 10:19:31.157868759,157.02869,157.04869,72
2026-05-01 10:19:31.438155421,157.02837,157.04837,59
2026-05-01 10:19:32.095122284,157.02757,157.04757,23
2026-05-01 10:19:32.899112237,157.02814,157.04814,62
2026-05-01 10:19:33.127874986,157.02953,157.04953,23
2026-05-01 10:19:33.737619467,157.03,157.05,58
2026-05-01 10:19:33.854425907,157.0301,157.0501,55
2026-05-01 10:19:36.152038150,157.02912,157.04912,33
2026-05-01 10:19:36.240660468,157.02964,157.04964,77
2026-05-01 10:19:37.371882612,157.03179,157.05179,63
2026-05-01 10:19:38.036669795,157.03141,157.05141,60
2026-05-01 10:19:38.091512580,157.03103,157.05103,99
2026-05-01 10:19:38.322788633,157.03047,157.05047,61
2026-05-01 10:19:38.848496730,157.02998,157.04998,80
2026-05-01 10:19:40.225886738,157.02724,157.04724,76
2026-05-01 10:19:40.308390863,157.02764,157.04764,61
2026-05-01 10:19:41.257835510,157.0268,157.0468,95
2026-05-01 10:19:42.131741205,157.02519,157.04519,69
2026-05-01 10:19:42.713745103,157.02594,157.04594,89
2026-05-01 10:19:42.747236082,157.02486,157.04486,21
2026-05-01 10:19:42.865271561,157.02452,157.04452,3
2026-05-01 10:19:43.627327164,157.02599,157.04599,48
2026-05-01 10:19:43.719809367,157.02458,157.04458,10
2026-05-01 10:19:44.582681228,157.02305,157.04305,87
2026-05-01 10:19:44.875620691,157.02331,157.04331,81
2026-05-01 10:19:45.885744712,157.02446,157.04446,42
2026-05-01 10:19:45.967777989,157.02289,157.04289,99
2026-05-01 10:19:46.062451783,157.0233,157.0433,89
2026-05-01 10:19:46.084863991,157.02388,157.04388,66
2026-05-01 10:19:46.666673251,157.02182,157.04182,91
2026-05-01 10:19:50.048329029,157.02262,157.04262,46
2026-05-01 10:19:50.667063694,157.02349,157.04349,9
2026-05-01 10:19:51.598377578,157.02318,157.04318,49
2026-05-01 10:19:53.386874149,157.02444,157.04444,4
2026-05-01 10:19:53.398414705,157.02557,157.04557,60
2026-05-01 10:19:53.576689175,157.02567,157.04567,90
2026-05-01 10:19:54.875246129,157.02522,157.04522,96
2026-05-01 10:19:56.531997190,157.02425,157.04425,29
2026-05-01 10:19:56.643865022,157.02421,157.04421,86
2026-05-01 10:19:56.851406771,157.02478,157.04478,47
2026-05-01 10:19:57.038378517,157.02446,157.04446,77
2026-05-01 10:19:57.240255043,157.02226,157.04226,87
2026-05-01 10:19:58.825538756,157.02353,157.04353,63
2026-05-01 10:19:59.077297180,157.02372,157.04372,31
2026-05-01 10:20:00.868813322,157.02334,157.04334,51
2026-05-01 10:20:01.173875641,157.0242,157.0442,41
2026-05-01 10:20:01.309763080,157.02572,157.04572,36
2026-05-01 10:20:01.393452231,157.02292,157.04292,40
2026-05-01 10:20:02.041289048,157.02335,157.04335,95
2026-05-01 10:20:02.062238979,157.02193,157.04193,60
2026-05-01 10:20:02.644411862,157.02243,157.04243,15
2026-05-01 10:20:02.701736886,157.02255,157.04255,78
2026-05-01 10:20:03.367067059,157.02319,157.04319,99
2026-05-01 10:20:04.713388807,157.02269,157.04269,88
2026-05-01 10:20:04.970632104,157.02082,157.04082,30
2026-05-01 10:20:05.874592265,157.02037,157.04037,30
2026-05-01 10:20:05.935841477,157.02077,157.04077,27
2026-05-01 10:20:06.479082992,157.02179,157.04179,40
2026-05-01 10:20:06.858357275,157.02062,157.04062,78
2026-05-01 10:20:08.265088651,157.02165,157.04165,45
2026-05-01 10:20:09.702295763,157.021,157.041,75
2026-05-01 10:20:09.744375787,157.02136,157.04136,47
2026-05-01 10:20:10.450302703,157.02085,157.04085,90
2026-05-01 10:20:11.066321518,157.02103,157.04103,56
2026-05-01 10:20:11.303369581,157.02192,157.04192,54
2026-05-01 10:20:11.605837255,157.0207,157.0407,85
2026-05-01 10:20:12.771968149,157.02002,157.04002,9
2026-05-01 10:20:13.305432906,157.0202,157.0402,65
2026-05-01 10:20:13.913148725,157.0226,157.0426,70
2026-05-01 10:20:14.995956467,157.02174,157.04174,1
2026-05-01 10:20:15.432041648,157.02378,157.04378,86
2026-05-01 10:20:15.601967898,157.02578,157.04578,13
2026-05-01 10:20:15.780936266,157.02569,157.04569,38
2026-05-01 10:20:15.786883442,157.02539,157.04539,45
